ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
3610,HM373412,05/25/2006 10:26:00 PM,090XX S ESCANABA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0423,004,10,46,01A,1196960,1845586,2006,08/17/2015 03:03:40 PM,41.73115215,-87.554046926,"(41.73115215, -87.554046926)"
3611,HM372012,05/26/2006 09:02:00 PM,048XX S JUSTINE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0931,009,20,61,01A,1166822,1872598,2006,08/17/2015 03:03:40 PM,41.80597237,-87.663682494,"(41.80597237, -87.663682494)"
3612,HM375738,05/27/2006 12:32:00 AM,006XX N PARKSIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1511,015,29,25,01A,1138567,1903713,2006,08/17/2015 03:03:40 PM,41.891913851,-87.766559718,"(41.891913851, -87.766559718)"
3613,HM378023,05/28/2006 05:50:00 AM,009XX S ADA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1213,012,2,28,01A,1167607,1895960,2006,08/17/2015 03:03:40 PM,41.87006313,-87.660131851,"(41.87006313, -87.660131851)"
3614,HM378023,05/28/2006 05:50:00 AM,009XX S ADA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1213,012,2,28,01A,1167607,1895960,2006,08/17/2015 03:03:40 PM,41.87006313,-87.660131851,"(41.87006313, -87.660131851)"
3615,HM380366,05/29/2006 02:10:00 PM,098XX S HALSTED ST,0110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,true,false,2223,022,21,73,01A,1172709,1839741,2006,08/17/2015 03:03:40 PM,41.715680818,-87.643058205,"(41.715680818, -87.643058205)"
3616,HM381165,05/29/2006 09:40:00 PM,007XX S CENTRAL PARK AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1133,011,24,27,01A,1152501,1896378,2006,08/17/2015 03:03:40 PM,41.871521869,-87.715579751,"(41.871521869, -87.715579751)"
3617,HM383582,05/30/2006 09:19:00 PM,018XX W 85TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0614,006,18,71,01A,1165627,1848313,2006,08/17/2015 03:03:40 PM,41.739356587,-87.668753585,"(41.739356587, -87.668753585)"
3618,HM385761,05/31/2006 09:30:00 PM,084XX S SOUTH CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0412,004,8,45,01A,1191753,1849654,2006,08/17/2015 03:03:40 PM,41.742442902,-87.572990044,"(41.742442902, -87.572990044)"
3619,HM388269,06/02/2006 02:30:00 AM,099XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0511,005,6,49,01A,1178903,1839370,2006,08/17/2015 03:03:40 PM,41.714524235,-87.620384149,"(41.714524235, -87.620384149)"
3620,HM366991,06/02/2006 04:38:00 PM,043XX W VAN BUREN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1131,011,24,26,01A,1147605,1897672,2006,08/17/2015 03:03:40 PM,41.875168041,-87.733521834,"(41.875168041, -87.733521834)"
3621,HM387924,06/02/2006 06:13:00 AM,010XX N SPRINGFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1112,011,27,23,01A,1150194,1906720,2006,08/17/2015 03:03:40 PM,41.899946678,-87.723780004,"(41.899946678, -87.723780004)"
3622,HM390108,06/02/2006 11:37:00 PM,131XX S ELLIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,CHA PARKING LOT,true,false,0533,005,9,54,01A,1185477,1818182,2006,08/17/2015 03:03:40 PM,41.656229667,-87.596970934,"(41.656229667, -87.596970934)"
3623,HM390504,06/03/2006 04:15:00 AM,009XX E 82ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0631,006,8,44,01A,1183885,1850821,2006,08/17/2015 03:03:40 PM,41.745832428,-87.601781719,"(41.745832428, -87.601781719)"
3624,HM392624,06/04/2006 08:03:00 AM,030XX N SACRAMENTO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,1411,014,33,21,01A,1155841,1920362,2006,08/17/2015 03:03:40 PM,41.937269455,-87.702669885,"(41.937269455, -87.702669885)"
3625,HM393124,06/04/2006 04:10:00 PM,040XX W 30TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,COACH HOUSE,true,true,1031,010,22,30,01A,1149736,1884399,2006,08/17/2015 03:03:40 PM,41.838704173,-87.726042275,"(41.838704173, -87.726042275)"
3626,HM394744,06/05/2006 11:44:00 AM,054XX S HERMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0932,009,16,61,01A,1165607,1868556,2006,08/17/2015 03:03:40 PM,41.794906533,-87.668253373,"(41.794906533, -87.668253373)"
3627,HM395206,06/05/2006 04:03:00 PM,116XX S WALLACE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0524,005,34,53,01A,1174389,1827931,2006,08/17/2015 03:03:40 PM,41.683235288,-87.63725483,"(41.683235288, -87.63725483)"
3628,HM345459,06/06/2006 08:56:00 AM,071XX S HERMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0735,007,17,67,01A,1165918,1857264,2006,08/17/2015 03:03:40 PM,41.763913228,-87.667433588,"(41.763913228, -87.667433588)"
3629,HM398428,06/07/2006 01:38:00 AM,022XX S AVERS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1013,010,22,30,01A,1151057,1888881,2006,08/17/2015 03:03:40 PM,41.850977613,-87.721077561,"(41.850977613, -87.721077561)"
3630,HM400178,06/07/2006 09:14:00 PM,045XX W WILCOX ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1113,011,28,26,01A,1146235,1898955,2006,08/17/2015 03:03:40 PM,41.878714908,-87.73851933,"(41.878714908, -87.73851933)"
3631,HM400931,06/08/2006 09:52:00 AM,007XX E 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0624,006,6,44,01A,1182734,1852793,2006,08/17/2015 03:03:40 PM,41.751270583,-87.605938082,"(41.751270583, -87.605938082)"
3632,HM400689,06/10/2006 08:20:00 AM,043XX W POTOMAC AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,2534,025,37,23,01A,1147190,1908302,2006,08/17/2015 03:03:40 PM,41.904345892,-87.734773309,"(41.904345892, -87.734773309)"
3633,HM404411,06/10/2006 11:49:00 AM,030XX N KIMBALL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1412,014,35,21,01A,1153195,1920022,2006,08/17/2015 03:03:40 PM,41.936389472,-87.712403455,"(41.936389472, -87.712403455)"
3634,HM406698,06/11/2006 01:23:00 AM,049XX W CONGRESS PKWY,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1533,015,24,25,01A,1143615,1897230,2006,08/17/2015 03:03:40 PM,41.874030718,-87.748182746,"(41.874030718, -87.748182746)"
3635,HM408558,06/12/2006 03:36:00 AM,007XX E MIDWAY PLAISANCE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0234,002,20,40,01A,1182406,1865852,2006,08/17/2015 03:03:40 PM,41.787113361,-87.606735755,"(41.787113361, -87.606735755)"
3636,HM413597,06/14/2006 02:07:00 PM,061XX S FAIRFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0825,008,15,66,01A,1159098,1863745,2006,08/17/2015 03:03:40 PM,41.781840195,-87.692253528,"(41.781840195, -87.692253528)"
3637,HM414793,06/15/2006 12:01:00 AM,012XX E 53RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,true,false,2131,002,4,41,01A,1185311,1870377,2006,08/17/2015 03:03:40 PM,41.799462461,-87.595942248,"(41.799462461, -87.595942248)"
3638,HM416307,06/15/2006 06:55:00 PM,024XX W 110TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2212,022,19,75,01A,1161906,1831616,2006,08/17/2015 03:03:40 PM,41.693615277,-87.68284896,"(41.693615277, -87.68284896)"
3639,HM370791,06/16/2006 10:30:00 PM,018XX S DRAKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1021,010,24,29,01A,1152997,1890760,2006,08/17/2015 03:03:40 PM,41.856095633,-87.71390755,"(41.856095633, -87.71390755)"
3640,HM402598,06/17/2006 01:03:00 PM,043XX W CRYSTAL ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,2534,025,37,23,01A,1147281,1907975,2006,08/17/2015 03:03:40 PM,41.903446827,-87.734447423,"(41.903446827, -87.734447423)"
3641,HM417982,06/16/2006 02:45:00 PM,003XX W 57TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0711,007,3,68,01A,1174682,1867147,2006,08/17/2015 03:03:40 PM,41.790842609,-87.63501745,"(41.790842609, -87.63501745)"
3642,HM418806,06/16/2006 10:40:00 PM,074XX S DORCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0324,003,5,43,01A,1186827,1856042,2006,08/17/2015 03:03:40 PM,41.760090211,-87.590836687,"(41.760090211, -87.590836687)"
3643,HM419129,06/17/2006 02:00:00 AM,006XX W 89TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2223,022,21,71,01A,1173385,1845901,2006,08/17/2015 03:03:40 PM,41.732569819,-87.640400769,"(41.732569819, -87.640400769)"
3644,HM421044,06/18/2006 01:33:00 AM,037XX W FULLERTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2524,025,35,22,01A,1150891,1915692,2006,08/17/2015 03:03:40 PM,41.924553066,-87.720984615,"(41.924553066, -87.720984615)"
3645,HM421114,06/18/2006 02:04:00 AM,022XX W 21ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1223,012,25,31,01A,1161735,1890027,2006,08/17/2015 03:03:40 PM,41.85390675,-87.681855019,"(41.85390675, -87.681855019)"
3646,HM422694,06/18/2006 10:15:00 PM,029XX N ALBANY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1411,014,35,21,01A,1155200,1919428,2006,08/17/2015 03:03:40 PM,41.934719406,-87.705050827,"(41.934719406, -87.705050827)"
3647,HM421271,06/18/2006 03:07:00 PM,003XX N LATROBE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1523,015,28,25,01A,1141321,1901606,2006,08/31/2015 03:38:55 PM,41.886081621,-87.756497369,"(41.886081621, -87.756497369)"
3648,HM424209,06/19/2006 11:05:00 PM,070XX S CORNELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0332,003,5,43,01A,1188575,1858386,2006,08/17/2015 03:03:40 PM,41.766480771,-87.584355543,"(41.766480771, -87.584355543)"
3649,HM425187,06/20/2006 03:29:00 AM,046XX W WEST END AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1113,011,28,25,01A,1145507,1900576,2006,08/17/2015 03:03:40 PM,41.883176938,-87.741151361,"(41.883176938, -87.741151361)"
3650,HM419168,06/20/2006 02:53:00 AM,056XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0715,007,15,67,01A,1164317,1867321,2006,08/17/2015 03:03:40 PM,41.791544829,-87.673018596,"(41.791544829, -87.673018596)"
3651,HM426867,06/20/2006 09:30:00 PM,011XX W MARQUETTE RD,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0724,007,17,68,01A,1170054,1860376,2006,08/17/2015 03:03:40 PM,41.772364083,-87.652183869,"(41.772364083, -87.652183869)"
3652,HM414502,06/22/2006 08:10:00 PM,014XX S KOMENSKY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1011,010,24,29,01A,1149613,1892891,2006,08/17/2015 03:03:40 PM,41.862009675,-87.726273338,"(41.862009675, -87.726273338)"
3653,HM432667,06/23/2006 03:24:00 PM,035XX W CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1121,011,27,23,01A,1152720,1905109,2006,08/17/2015 03:03:40 PM,41.895476313,-87.714544578,"(41.895476313, -87.714544578)"
3654,HM435531,06/25/2006 02:13:00 AM,012XX E 72ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0324,003,5,69,01A,1185665,1857518,2006,08/17/2015 03:03:40 PM,41.764167937,-87.595048945,"(41.764167937, -87.595048945)"
3655,HM435683,06/25/2006 06:55:00 PM,078XX S ADA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0612,006,17,71,01A,1168799,1852858,2006,08/17/2015 03:03:40 PM,41.751760891,-87.657001014,"(41.751760891, -87.657001014)"
3656,HM435696,06/25/2006 07:56:00 AM,003XX S WHIPPLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,1124,011,28,27,01A,1156099,1898319,2006,08/17/2015 03:03:40 PM,41.876776356,-87.702317641,"(41.876776356, -87.702317641)"
3657,HM436673,06/25/2006 05:47:00 PM,083XX S SOUTH CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,true,false,0412,004,8,46,01A,1191177,1850198,2006,08/17/2015 03:03:40 PM,41.743949634,-87.575082912,"(41.743949634, -87.575082912)"
3658,HM441215,06/27/2006 11:48:00 PM,025XX W POTOMAC AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1423,014,26,24,01A,1159075,1908556,2006,08/17/2015 03:03:40 PM,41.904807025,-87.691109338,"(41.904807025, -87.691109338)"
3659,HM441456,06/28/2006 02:55:00 AM,028XX W WARREN BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1331,012,2,27,01A,1157417,1900226,2006,08/17/2015 03:03:40 PM,41.881982656,-87.697426458,"(41.881982656, -87.697426458)"
3660,HM443007,06/28/2006 09:50:00 PM,084XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0632,006,6,44,01A,1181267,1849222,2006,08/17/2015 03:03:40 PM,41.741505268,-87.611423652,"(41.741505268, -87.611423652)"
3661,HM443007,06/29/2006 03:57:00 AM,084XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0632,006,6,44,01A,1181267,1849222,2006,08/17/2015 03:03:40 PM,41.741505268,-87.611423652,"(41.741505268, -87.611423652)"
3662,HM444817,06/29/2006 06:57:00 PM,020XX W 69TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0735,007,17,67,01A,1164059,1858566,2006,08/17/2015 03:03:40 PM,41.767525387,-87.674210703,"(41.767525387, -87.674210703)"
3663,HM445941,06/30/2006 11:26:00 AM,019XX W WASHINGTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,CHA GROUNDS,true,false,1333,012,27,28,01A,1163439,1900703,2006,08/17/2015 03:03:40 PM,41.883167009,-87.675300318,"(41.883167009, -87.675300318)"
3664,HM447181,07/01/2006 01:55:00 AM,078XX S MORGAN ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0612,006,17,71,01A,1171002,1852912,2006,08/17/2015 03:03:40 PM,41.751861269,-87.648926472,"(41.751861269, -87.648926472)"
3665,HM449389,07/02/2006 01:08:00 AM,054XX S DAMEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0915,009,16,61,01A,1163950,1868525,2006,08/17/2015 03:03:40 PM,41.794856483,-87.674330475,"(41.794856483, -87.674330475)"
3666,HM451000,07/02/2006 09:45:00 PM,009XX E 75TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0323,003,8,69,01A,1183982,1855484,2006,08/17/2015 03:03:40 PM,41.758625915,-87.601280918,"(41.758625915, -87.601280918)"
3667,HM451281,07/03/2006 01:44:00 AM,009XX W BELMONT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1924,019,44,6,01A,1169290,1921431,2006,08/17/2015 03:03:40 PM,41.939920707,-87.653211667,"(41.939920707, -87.653211667)"
3668,HM451396,07/03/2006 03:57:00 AM,000XX E 70TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0322,003,6,69,01A,1178143,1858626,2006,08/17/2015 03:03:40 PM,41.767382267,-87.622585108,"(41.767382267, -87.622585108)"
3669,HM453083,07/03/2006 10:39:00 PM,080XX S MANISTEE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0422,004,7,46,01A,1195904,1852100,2006,08/17/2015 03:03:40 PM,41.749053265,-87.55770028,"(41.749053265, -87.55770028)"
3670,HM453490,07/04/2006 03:57:00 AM,014XX S DRAKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STAIRWELL,false,false,1021,010,24,29,01A,1152937,1892869,2006,08/17/2015 03:03:40 PM,41.86188416,-87.714071948,"(41.86188416, -87.714071948)"
3671,HM455301,07/05/2006 04:10:00 AM,052XX S LOOMIS BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0933,009,16,61,01A,1167889,1869915,2006,08/17/2015 03:03:40 PM,41.798587035,-87.659846238,"(41.798587035, -87.659846238)"
3672,HM455355,07/05/2006 06:50:00 AM,064XX S HOYNE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0726,007,15,67,01A,1163472,1861872,2006,08/17/2015 03:03:40 PM,41.776609827,-87.676269741,"(41.776609827, -87.676269741)"
3673,HM457184,07/06/2006 09:21:00 PM,016XX S KARLOV AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,1012,010,24,29,01A,1149321,1891513,2006,08/17/2015 03:03:40 PM,41.858233936,-87.727380936,"(41.858233936, -87.727380936)"
3674,HM459044,07/06/2006 07:40:00 PM,103XX S LOWE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2232,022,34,49,01A,1173798,1836288,2006,08/17/2015 03:03:40 PM,41.706181257,-87.639171722,"(41.706181257, -87.639171722)"
3675,HM459438,07/07/2006 02:43:00 AM,001XX S KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1115,011,28,26,01A,1148420,1898891,2006,08/17/2015 03:03:40 PM,41.87849745,-87.730498018,"(41.87849745, -87.730498018)"
3676,HM459587,07/07/2006 01:52:00 AM,097XX S THROOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2213,022,21,73,01A,1169369,1840333,2006,08/17/2015 03:03:40 PM,41.717378186,-87.655273828,"(41.717378186, -87.655273828)"
3677,HM459623,07/07/2006 01:49:00 AM,094XX S THROOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2222,022,21,73,01A,1169318,1842182,2006,08/17/2015 03:03:40 PM,41.722453222,-87.655407293,"(41.722453222, -87.655407293)"
3678,HM445290,07/08/2006 12:35:00 PM,017XX W 73RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0735,007,17,67,01A,1165833,1856285,2006,08/17/2015 03:03:40 PM,41.761228524,-87.667772896,"(41.761228524, -87.667772896)"
3679,HM460334,07/07/2006 02:14:00 PM,052XX S HOMAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0822,008,14,63,01A,1154598,1869704,2006,08/17/2015 03:03:40 PM,41.798283438,-87.708593054,"(41.798283438, -87.708593054)"
3680,HM461590,07/08/2006 06:34:00 AM,028XX N KEATING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2521,025,31,19,01A,1144236,1918558,2006,08/17/2015 03:03:40 PM,41.932545457,-87.745365981,"(41.932545457, -87.745365981)"
3681,HM461626,07/08/2006 04:00:00 AM,029XX W FLETCHER ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1411,014,33,21,01A,1156030,1920796,2006,08/17/2015 03:03:40 PM,41.938456565,-87.70196353,"(41.938456565, -87.70196353)"
3682,HM461880,07/08/2006 04:19:00 AM,018XX N DRAKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1422,014,26,22,01A,1152530,1911957,2006,08/17/2015 03:03:40 PM,41.914271626,-87.715061131,"(41.914271626, -87.715061131)"
3683,HM463502,07/08/2006 02:35:00 AM,014XX W 94TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,2222,022,21,73,01A,1168193,1842401,2006,08/17/2015 03:03:40 PM,41.723078428,-87.659521747,"(41.723078428, -87.659521747)"
3684,HM464254,07/09/2006 11:54:00 AM,000XX W 119TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,RAILROAD PROPERTY,true,false,0522,005,9,53,01A,1178191,1826061,2006,08/17/2015 03:03:40 PM,41.678018588,-87.62339354,"(41.678018588, -87.62339354)"
3685,HM418785,07/09/2006 06:05:00 PM,046XX N CLIFTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,2311,019,46,3,01A,1167678,1930890,2006,08/17/2015 03:03:40 PM,41.965911528,-87.65886264,"(41.965911528, -87.65886264)"
3686,HM467149,07/10/2006 06:55:00 PM,031XX W WALNUT ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1331,012,27,27,01A,1155357,1901461,2006,08/17/2015 03:03:40 PM,41.885413255,-87.704957578,"(41.885413255, -87.704957578)"
3687,HM467256,07/10/2006 08:32:00 PM,063XX S CORNELL DR,0110,HOMICIDE,FIRST DEGREE MURDER,WOODED AREA,false,false,0331,003,5,42,01A,1188441,1863368,2006,08/17/2015 03:03:40 PM,41.78015499,-87.584687735,"(41.78015499, -87.584687735)"
3688,HM468496,07/11/2006 03:00:00 PM,006XX N RIDGEWAY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,1122,011,27,23,01A,1151273,1904024,2006,08/17/2015 03:03:40 PM,41.892527477,-87.719887592,"(41.892527477, -87.719887592)"
3689,HM469541,07/11/2006 08:03:00 PM,029XX W 40TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0912,009,14,58,01A,1157381,1877974,2006,08/17/2015 03:03:40 PM,41.820921443,-87.698163036,"(41.820921443, -87.698163036)"
3690,HM470074,07/12/2006 04:06:00 AM,078XX S COTTAGE GROVE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0624,006,6,69,01A,1182925,1853129,2006,08/17/2015 03:03:40 PM,41.752188169,-87.605227749,"(41.752188169, -87.605227749)"
3691,HM474070,07/13/2006 11:36:00 PM,015XX W 87TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0614,006,21,71,01A,1167675,1847039,2006,08/17/2015 03:03:40 PM,41.735816901,-87.661286494,"(41.735816901, -87.661286494)"
3692,HM474626,07/14/2006 10:28:00 AM,074XX S LOOMIS BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,RAILROAD PROPERTY,false,false,0734,007,17,67,01A,1168285,1855458,2006,08/17/2015 03:03:40 PM,41.758906715,-87.658809886,"(41.758906715, -87.658809886)"
3693,HM474713,07/14/2006 10:15:00 AM,007XX W 53RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0934,009,3,61,01A,1172298,1869726,2006,08/17/2015 03:03:40 PM,41.797972468,-87.643683122,"(41.797972468, -87.643683122)"
3694,HM478289,07/16/2006 12:31:00 AM,010XX N LAWNDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1112,011,27,23,01A,1151523,1906704,2006,08/17/2015 03:03:40 PM,41.899876756,-87.718898949,"(41.899876756, -87.718898949)"
3695,HM478304,07/16/2006 01:02:00 AM,072XX S MARSHFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0735,007,17,67,01A,1166598,1856623,2006,08/17/2015 03:03:40 PM,41.762139765,-87.664959482,"(41.762139765, -87.664959482)"
3696,HM478344,07/16/2006 01:47:00 AM,132XX S ELLIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,CHA GROUNDS,true,false,0533,005,9,54,01A,1185544,1817604,2006,08/17/2015 03:03:40 PM,41.65464198,-87.596743849,"(41.65464198, -87.596743849)"
3697,HM478600,07/16/2006 04:37:00 AM,031XX W 65TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0823,008,15,66,01A,1156350,1861353,2006,08/17/2015 03:03:40 PM,41.775331973,-87.702392815,"(41.775331973, -87.702392815)"
3698,HM364457,07/19/2006 10:50:00 PM,072XX S RIDGELAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0324,003,8,43,01A,1189128,1857152,2006,08/17/2015 03:03:40 PM,41.763081338,-87.582368111,"(41.763081338, -87.582368111)"
3699,HM480363,07/19/2006 02:15:00 PM,044XX N SHERIDAN RD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1914,019,46,3,01A,1168802,1929866,2006,08/17/2015 03:03:40 PM,41.963077284,-87.654759753,"(41.963077284, -87.654759753)"
3700,HM486812,07/19/2006 11:42:00 PM,067XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0322,003,20,69,01A,1177887,1860303,2006,08/17/2015 03:03:40 PM,41.771989936,-87.623472718,"(41.771989936, -87.623472718)"
3701,HM489098,07/21/2006 03:07:00 AM,006XX W 117TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0524,005,34,53,01A,1173898,1827034,2006,08/17/2015 03:03:40 PM,41.68078465,-87.639078661,"(41.68078465, -87.639078661)"
3702,HM489117,07/21/2006 03:43:00 AM,117XX S THROOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0524,005,34,53,01A,1169777,1826856,2006,08/17/2015 03:03:40 PM,41.680386323,-87.654168733,"(41.680386323, -87.654168733)"
3703,HM492478,07/22/2006 06:13:00 PM,021XX W 53RD PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0915,009,16,61,01A,1163023,1869163,2006,08/17/2015 03:03:40 PM,41.796626686,-87.677711947,"(41.796626686, -87.677711947)"
3704,HM493090,07/23/2006 01:20:00 AM,056XX S ALBANY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0824,008,14,63,01A,1156676,1867068,2006,08/17/2015 03:03:40 PM,41.791008191,-87.701043668,"(41.791008191, -87.701043668)"
3705,HM493180,07/23/2006 02:32:00 AM,028XX E 78TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,DRIVEWAY,false,false,0421,004,7,43,01A,1196621,1853798,2006,08/17/2015 03:03:40 PM,41.753694936,-87.555016689,"(41.753694936, -87.555016689)"
3706,HM493341,07/23/2006 09:01:00 AM,019XX W WASHINGTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1333,012,27,28,01A,1163439,1900703,2006,08/17/2015 03:03:40 PM,41.883167009,-87.675300318,"(41.883167009, -87.675300318)"
3707,HM496525,07/24/2006 06:17:00 PM,035XX W CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1121,011,27,23,01A,1152442,1905104,2006,08/17/2015 03:03:40 PM,41.895468089,-87.715565745,"(41.895468089, -87.715565745)"
